session_id,station_id,city,timestamp,duration_min,energy_kwh,vehicle_type,connector_type,payment_method,temperature_c,is_weekend,session_cost_usd,battery_start_pct,battery_end_pct,user_rating
190,ST-008,Austin,2024-12-29 00:12:20,32.5,8.18,Other,Tesla Supercharger,,-0.2,True,1.82,72.8,83.7,4.0
191,ST-013,Portland,2024-06-12 11:07:07,22.4,3.41,Tesla Model 3,Tesla Supercharger,Credit Card,32.7,False,0.89,41.6,46.1,4.0
192,ST-021,Denver,2024-03-14 11:10:19,62.9,15.79,Nissan Leaf,CCS,RFID Card,17.9,False,4.01,23.8,44.9,3.5
193,ST-013,Portland,2024-09-02 11:59:12,41.0,8.75,Ford Mustang Mach-E,CCS,App,13.1,False,2.25,21.8,33.5,2.5
194,ST-020,Austin,2024-03-05 21:43:41,27.0,4.42,Rivian R1T,CHAdeMO,Credit Card,6.6,False,0.94,23.3,29.2,4.5
195,ST-018,Raleigh,2024-01-13 16:22:27,20.7,5.37,Tesla Model 3,Tesla Supercharger,App,10.7,True,1.31,69.0,76.2,5.0
196,ST-005,Nashville,2024-05-07 18:45:01,119.9,25.04,Other,CHAdeMO,RFID Card,21.7,False,6.19,30.3,63.7,4.5
197,ST-007,Portland,2024-10-25 10:14:48,41.0,9.36,Tesla Model Y,Tesla Supercharger,RFID Card,12.6,False,2.82,84.7,97.2,1.0
198,ST-003,Denver,2025-06-21 14:12:46,49.8,8.44,Chevy Bolt,J1772,RFID Card,30.9,True,2.39,65.2,76.5,5.0
199,ST-013,Portland,2024-07-04 08:30:59,84.0,19.1,Tesla Model Y,Tesla Supercharger,App,20.1,False,5.38,21.8,47.3,2.5
200,ST-015,Denver,2024-09-12 23:07:36,60.4,12.78,Tesla Model Y,Tesla Supercharger,Free/Promotional,10.2,False,3.39,53.2,70.2,4.0
201,ST-018,Raleigh,2025-06-08 23:47:48,26.5,5.73,Tesla Model Y,Tesla Supercharger,Credit Card,31.8,True,1.51,52.5,60.1,4.0
202,ST-019,Portland,2024-05-24 01:25:54,66.3,9.78,Tesla Model Y,Tesla Supercharger,Free/Promotional,27.2,False,2.84,62.3,75.3,1.0
203,ST-018,Raleigh,2024-02-21 00:02:04,12.0,2.66,Tesla Model 3,CCS,App,6.7,False,0.61,55.8,59.3,4.0
204,ST-015,Denver,2024-07-15 22:03:13,15.9,70.54,Ford Mustang Mach-E,CHAdeMO,Credit Card,28.7,False,19.08,5.5,99.6,1.0
205,ST-011,Nashville,2024-04-19 01:51:36,108.2,16.41,Tesla Model 3,Tesla Supercharger,RFID Card,,False,4.32,34.0,55.9,4.5
206,ST-006,Raleigh,2024-03-06 15:30:05,35.4,9.18,BMW iX,CHAdeMO,App,10.7,False,2.49,53.2,65.4,
207,ST-006,Raleigh,2025-01-26 19:56:36,16.7,2.66,Tesla Model 3,Tesla Supercharger,App,5.6,True,0.68,82.5,86.0,2.5
208,ST-014,Austin,2024-11-15 10:03:36,8.5,2.18,Hyundai Ioniq 5,J1772,App,2.4,False,0.47,76.6,79.5,4.0
209,ST-010,Seattle,2024-12-04 17:10:02,45.6,8.19,Tesla Model 3,Tesla Supercharger,App,1.7,False,2.57,28.8,39.7,
210,ST-009,Denver,2024-01-06 09:56:30,52.6,9.37,Nissan Leaf,CCS,App,-4.7,True,2.28,23.5,36.0,2.0
211,ST-011,Nashville,2024-12-06 08:36:22,20.2,3.74,Tesla Model Y,Tesla Supercharger,App,-1.7,False,0.93,53.4,58.4,5.0
212,ST-003,Denver,2024-01-18 10:09:44,7.1,2.0,Tesla Model 3,Tesla Supercharger,App,-7.6,False,0.57,32.5,35.2,5.0
213,ST-012,Raleigh,2024-03-18 03:05:57,18.0,2.7,Tesla Model Y,Tesla Supercharger,App,12.7,False,0.62,65.6,69.2,4.0
214,ST-009,Denver,2024-02-24 14:08:34,13.6,2.27,Tesla Model Y,Tesla Supercharger,App,12.8,True,0.55,23.5,26.5,3.0
215,ST-007,Portland,2024-07-06 02:55:10,10.4,2.13,Nissan Leaf,J1772,RFID Card,26.3,True,0.54,70.0,72.8,3.0
216,ST-012,Raleigh,2025-05-17 13:40:11,423.4,78.56,Tesla Model 3,Tesla Supercharger,Free/Promotional,29.9,True,17.86,42.8,100.0,3.0
217,ST-019,Portland,2024-11-04 14:51:14,304.5,54.54,Ford Mustang Mach-E,CCS,App,0.5,False,13.97,44.0,100.0,4.0
218,ST-017,Nashville,2024-03-31 14:52:33,28.1,6.67,Hyundai Ioniq 5,Tesla Supercharger,RFID Card,,True,1.61,22.2,31.1,1.0
219,ST-022,Seattle,2024-04-20 00:03:24,50.1,10.82,Tesla Model Y,CCS,RFID Card,22.7,True,3.21,28.4,42.8,2.5
220,ST-004,Seattle,2025-04-01 14:55:53,16.1,2.64,Tesla Model 3,Tesla Supercharger,RFID Card,25.1,False,0.8,22.6,26.1,4.5
221,ST-011,Nashville,2024-09-06 05:20:58,43.5,6.42,Rivian R1T,J1772,RFID Card,17.2,False,1.47,79.5,88.1,2.5
222,ST-003,Denver,2024-02-27 07:39:15,48.2,10.07,Tesla Model Y,CCS,App,,False,2.53,63.0,76.4,4.0
223,ST-017,Nashville,2024-06-06 23:15:03,86.7,14.02,Tesla Model 3,CCS,App,31.6,False,3.55,34.3,53.0,3.0
224,ST-012,Raleigh,2025-03-26 06:23:58,56.1,11.18,Ford Mustang Mach-E,J1772,RFID Card,15.6,False,2.99,27.1,42.0,4.0
225,ST-023,Nashville,2025-04-03 03:10:11,30.5,6.61,Hyundai Ioniq 5,CHAdeMO,App,16.2,False,1.74,25.4,34.2,4.0
226,ST-017,Nashville,2025-06-13 05:50:13,10.9,2.38,Other,CCS,App,29.5,False,0.52,24.7,27.9,
227,ST-009,Denver,2024-04-25 17:27:11,6.6,2.0,BMW iX,J1772,RFID Card,29.8,False,0.56,38.1,40.8,4.5
228,ST-011,Nashville,2024-01-28 19:47:10,33.7,6.54,Hyundai Ioniq 5,CCS,RFID Card,1.6,True,1.49,84.0,92.7,5.0
229,ST-008,Austin,2025-03-30 08:06:05,44.8,7.19,Tesla Model 3,Tesla Supercharger,Free/Promotional,18.4,True,1.64,53.1,62.7,
230,ST-010,Seattle,2024-04-11 22:23:52,25.0,3.72,Tesla Model Y,CCS,RFID Card,18.8,False,1.12,26.2,31.2,4.5
231,ST-017,Nashville,2025-06-14 03:16:34,39.7,9.01,Tesla Model Y,Tesla Supercharger,RFID Card,34.8,True,2.24,28.2,40.2,
232,ST-018,Raleigh,2024-03-03 12:48:07,37.6,7.72,Tesla Model Y,Tesla Supercharger,App,14.5,True,1.82,38.9,49.2,4.5
233,ST-021,Denver,2024-12-27 22:10:21,87.4,19.32,Nissan Leaf,J1772,RFID Card,6.7,False,5.48,28.7,54.5,4.5
234,ST-021,Denver,2025-02-28 10:18:15,70.9,18.22,BMW iX,CCS,App,17.6,False,4.69,76.5,100.0,4.0
235,ST-002,Austin,2024-10-10 15:28:47,108.2,15.18,Ford Mustang Mach-E,CCS,App,3.2,False,3.36,83.1,100.0,3.0
236,ST-012,Raleigh,2024-03-30 09:47:49,23.0,5.02,Tesla Model Y,Tesla Supercharger,RFID Card,17.4,True,1.24,63.1,69.8,5.0
237,ST-005,Nashville,2024-08-16 10:17:55,70.9,14.68,Rivian R1T,CHAdeMO,App,25.5,False,3.43,37.2,56.8,3.0
238,ST-024,Raleigh,2024-08-29 16:50:30,34.4,7.64,Tesla Model Y,Tesla Supercharger,App,18.1,False,1.84,15.0,25.2,3.5
239,ST-024,Raleigh,2025-04-25 16:30:12,93.6,21.63,Tesla Model 3,Tesla Supercharger,App,19.6,False,5.35,16.6,45.4,4.5
240,ST-025,Portland,2024-05-31 19:12:06,26.8,4.34,Tesla Model 3,Tesla Supercharger,App,23.1,False,1.29,46.6,52.4,4.0
241,ST-003,Denver,2024-07-21 12:33:56,36.7,6.13,Other,J1772,RFID Card,24.0,True,1.72,38.8,47.0,3.5
242,ST-005,Nashville,2024-11-11 14:20:15,72.0,13.59,Tesla Model Y,Tesla Supercharger,RFID Card,10.1,False,3.06,18.9,37.0,5.0
243,ST-012,Raleigh,2024-05-26 19:18:23,71.4,11.51,Tesla Model 3,CCS,App,31.8,True,2.67,39.5,54.8,3.5
244,ST-003,Denver,2024-09-02 08:25:59,66.0,12.9,Chevy Bolt,CCS,RFID Card,22.0,False,3.02,52.0,69.2,4.5
245,ST-020,Austin,2025-01-18 20:33:01,64.9,12.69,Other,CHAdeMO,Credit Card,0.2,True,3.0,57.2,74.1,2.5
246,ST-016,Seattle,2024-02-02 22:02:46,16.6,3.03,Rivian R1T,CHAdeMO,Credit Card,6.3,False,0.86,66.8,70.8,
247,ST-014,Austin,2025-05-04 18:14:45,30.8,6.62,BMW iX,CHAdeMO,App,25.1,True,1.53,43.8,52.6,
248,ST-020,Austin,2025-02-21 12:11:57,57.7,9.38,Chevy Bolt,CHAdeMO,Credit Card,5.3,False,2.02,40.4,52.9,3.0
249,ST-007,Portland,2024-08-10 20:29:05,13.7,2.0,Ford Mustang Mach-E,J1772,Free/Promotional,23.6,True,0.55,73.8,76.5,5.0
250,ST-011,Nashville,2024-12-09 07:04:41,18.8,3.63,Tesla Model 3,Tesla Supercharger,Free/Promotional,-0.7,False,0.86,33.3,38.1,5.0
251,ST-019,Portland,2024-09-27 03:26:06,36.9,8.41,Tesla Model 3,Tesla Supercharger,App,,False,2.33,23.7,34.9,4.5
252,ST-025,Portland,2024-03-22 13:23:56,12.1,2.22,Chevy Bolt,J1772,App,9.2,False,0.65,25.3,28.3,1.5
253,ST-021,Denver,2025-05-28 02:14:50,49.5,10.58,BMW iX,CHAdeMO,App,29.7,False,2.58,6.4,20.5,1.5
254,ST-018,Raleigh,2024-05-11 13:40:42,14.8,3.2,Rivian R1T,CCS,RFID Card,23.0,True,0.78,66.8,71.1,3.0
255,ST-022,Seattle,2025-01-28 01:55:14,403.0,80.0,Nissan Leaf,CCS,App,2.8,False,23.13,54.5,100.0,4.0
256,ST-002,Austin,2025-02-15 04:19:33,35.5,7.46,Chevy Bolt,J1772,Credit Card,3.5,True,1.57,44.0,53.9,2.0
257,ST-025,Portland,2024-06-04 08:37:25,10.8,2.0,BMW iX,J1772,Free/Promotional,29.7,False,0.51,18.9,21.6,5.0
258,ST-005,Nashville,2024-06-16 01:57:23,64.8,11.02,Nissan Leaf,CHAdeMO,App,29.8,True,2.46,13.0,27.7,
259,ST-020,Austin,2024-12-28 03:51:25,16.8,3.85,Tesla Model 3,Tesla Supercharger,,3.6,True,0.85,46.7,51.8,4.0
260,ST-023,Nashville,2025-05-24 08:43:54,23.2,3.63,BMW iX,CHAdeMO,App,29.9,True,0.8,77.7,82.5,4.5
261,ST-013,Portland,2024-01-23 10:18:01,21.2,4.73,Nissan Leaf,CCS,App,7.5,False,1.2,39.8,46.1,4.0
262,ST-013,Portland,2025-05-26 11:59:58,25.5,3.93,Tesla Model Y,CCS,Credit Card,34.0,False,1.17,70.7,75.9,5.0
263,ST-016,Seattle,2024-01-09 14:22:50,177.9,36.81,Tesla Model Y,Tesla Supercharger,RFID Card,0.3,False,10.75,53.3,100.0,2.5
264,ST-018,Raleigh,2025-02-25 16:54:48,11.4,2.2,Nissan Leaf,J1772,App,4.8,False,0.52,70.4,73.3,3.0
265,ST-004,Seattle,2024-10-04 21:04:23,9.5,2.0,Other,J1772,App,9.5,False,0.62,48.7,51.4,
266,ST-003,Denver,2024-12-16 19:06:03,33.7,7.22,Other,CCS,App,,False,2.02,75.4,85.0,1.5
267,ST-020,Austin,2024-03-31 08:33:05,11.3,2.56,Tesla Model 3,Tesla Supercharger,App,11.0,True,0.59,50.8,54.2,2.5
268,ST-001,Portland,2024-02-19 03:59:13,17.8,4.22,Tesla Model Y,J1772,App,6.7,False,1.12,70.4,76.0,3.5
269,ST-008,Austin,2024-02-28 05:46:17,50.6,12.35,Chevy Bolt,CHAdeMO,App,12.2,False,2.87,54.2,70.7,4.5
270,ST-004,Seattle,2024-10-11 01:41:06,73.4,10.87,Chevy Bolt,CHAdeMO,RFID Card,11.1,False,3.33,69.0,83.5,4.0
271,ST-006,Raleigh,2025-02-19 17:48:44,41.8,6.7,Nissan Leaf,CHAdeMO,App,11.4,False,1.71,70.5,79.4,2.5
272,ST-008,Austin,2025-03-10 10:35:25,5.0,2.0,Nissan Leaf,J1772,App,18.8,False,0.44,58.0,60.7,3.5
273,ST-013,Portland,2024-05-14 08:27:24,15.9,3.31,Ford Mustang Mach-E,CHAdeMO,App,20.5,False,0.94,32.8,37.2,1.0
274,ST-006,Raleigh,2025-06-16 10:26:07,25.8,4.39,Tesla Model 3,Tesla Supercharger,App,30.7,False,1.08,64.7,70.6,4.0
275,ST-015,Denver,2025-06-22 02:31:06,21.2,3.08,Hyundai Ioniq 5,CCS,Credit Card,32.7,True,0.81,29.2,33.3,4.0
276,ST-007,Portland,2024-08-15 06:42:10,21.0,3.38,Tesla Model 3,Tesla Supercharger,App,,False,0.99,42.6,47.1,3.5
277,ST-009,Denver,2024-06-13 23:45:28,149.7,33.97,Tesla Model 3,CCS,Free/Promotional,28.3,False,9.37,49.1,94.4,3.5
278,ST-006,Raleigh,2024-04-25 00:13:22,29.3,5.06,Chevy Bolt,J1772,App,28.4,False,1.34,58.3,65.0,3.5
279,ST-022,Seattle,2025-01-11 09:40:47,58.6,14.83,Tesla Model 3,Tesla Supercharger,App,-5.1,True,4.75,77.0,96.8,3.0
280,ST-013,Portland,2024-03-03 02:18:36,28.4,6.39,Tesla Model Y,Tesla Supercharger,Credit Card,6.9,True,1.94,6.8,15.3,5.0
281,ST-024,Raleigh,2025-06-11 13:30:10,9.1,2.0,Tesla Model 3,Tesla Supercharger,Credit Card,31.9,False,0.52,84.5,87.2,2.5
282,ST-009,Denver,2024-08-21 15:14:37,50.7,9.7,Chevy Bolt,CCS,App,17.6,False,2.69,44.3,57.2,4.0
283,ST-020,Austin,2024-06-19 21:46:32,47.2,9.6,Ford Mustang Mach-E,J1772,App,22.7,False,2.16,61.1,73.9,2.5
284,ST-001,Portland,2025-04-28 22:01:18,13.6,2.09,Tesla Model Y,Tesla Supercharger,App,26.1,False,0.57,16.4,19.2,4.0
285,ST-014,Austin,2024-11-18 05:55:13,19.1,3.43,Chevy Bolt,CCS,Credit Card,2.1,False,0.8,80.8,85.4,4.5
286,ST-008,Austin,2024-01-17 11:14:02,73.7,15.24,Ford Mustang Mach-E,J1772,App,1.4,False,3.14,17.3,37.6,4.0
287,ST-011,Nashville,2024-03-20 19:27:15,461.2,80.0,Tesla Model 3,Tesla Supercharger,RFID Card,17.0,False,17.94,74.6,100.0,4.5
288,ST-014,Austin,2025-04-10 22:33:12,34.6,6.55,Ford Mustang Mach-E,CCS,RFID Card,23.5,False,1.3,40.7,49.4,3.0
289,ST-008,Austin,2024-01-21 08:17:07,22.9,3.49,Hyundai Ioniq 5,CCS,App,9.3,True,0.74,38.1,42.8,5.0
290,ST-001,Portland,2024-02-19 01:16:41,50.3,8.61,Nissan Leaf,CCS,App,9.1,False,2.19,15.8,27.3,3.0
291,ST-020,Austin,2025-02-06 04:38:01,65.2,14.39,Nissan Leaf,CCS,Credit Card,11.5,False,3.23,35.0,54.2,2.5
292,ST-001,Portland,2025-03-10 15:09:29,46.1,9.66,Chevy Bolt,CCS,RFID Card,15.8,False,2.52,17.3,30.2,3.5
293,ST-002,Austin,2025-04-27 10:51:35,41.5,6.35,Tesla Model 3,CCS,RFID Card,27.4,True,1.34,39.9,48.4,4.0
294,ST-019,Portland,2024-11-17 23:37:00,6.6,2.0,Tesla Model 3,Tesla Supercharger,RFID Card,,True,0.57,32.6,35.3,3.0
295,ST-006,Raleigh,2024-06-09 22:28:19,25.9,4.31,Tesla Model Y,CHAdeMO,App,27.9,True,1.04,64.1,69.8,4.5
296,ST-005,Nashville,2024-03-24 15:11:46,62.3,13.08,Ford Mustang Mach-E,CCS,Free/Promotional,13.0,True,3.34,19.0,36.4,4.0
297,ST-012,Raleigh,2024-01-13 01:47:03,29.1,6.89,Nissan Leaf,CCS,App,13.0,True,1.73,76.1,85.3,3.0
298,ST-007,Portland,2025-03-12 08:53:38,55.1,14.19,Chevy Bolt,CCS,App,11.0,False,4.07,46.9,65.8,1.0
299,ST-010,Seattle,2025-01-30 22:48:08,46.1,11.06,Tesla Model Y,Tesla Supercharger,Credit Card,3.3,False,2.99,6.9,21.6,3.0
300,ST-010,Seattle,2024-04-23 00:47:49,90.5,14.89,Chevy Bolt,CHAdeMO,App,28.8,False,4.09,64.5,84.4,4.0
301,ST-012,Raleigh,2024-06-07 03:44:49,16.8,2.94,Tesla Model 3,Tesla Supercharger,App,,False,0.71,55.3,59.2,4.5
302,ST-006,Raleigh,2024-01-22 22:08:33,35.5,6.66,Hyundai Ioniq 5,CCS,Credit Card,4.9,False,1.51,57.3,66.2,3.0
303,ST-013,Portland,2025-06-08 07:34:02,15.8,3.54,Other,CCS,App,31.6,True,1.03,24.3,29.0,3.0
304,ST-008,Austin,2025-03-20 01:51:23,18.9,3.67,Nissan Leaf,CCS,Credit Card,20.7,False,0.75,8.6,13.5,3.5
305,ST-018,Raleigh,2024-08-03 04:22:40,31.0,6.89,Other,CCS,Credit Card,23.9,True,1.81,74.7,83.9,2.0
306,ST-002,Austin,2025-06-08 20:50:41,33.5,5.49,Hyundai Ioniq 5,CCS,,30.4,True,1.28,12.2,19.5,4.5
307,ST-008,Austin,2024-12-30 23:25:45,59.4,14.9,Rivian R1T,J1772,App,1.1,False,3.57,75.7,95.6,5.0
308,ST-009,Denver,2024-12-26 16:29:23,42.1,7.66,BMW iX,CCS,Credit Card,-4.4,False,1.87,34.2,44.4,3.0
309,ST-025,Portland,2025-04-03 16:51:58,26.7,5.61,Tesla Model 3,Tesla Supercharger,Free/Promotional,24.7,False,1.54,64.7,72.2,3.0
310,ST-020,Austin,2024-01-08 22:57:32,17.8,4.01,Ford Mustang Mach-E,CCS,App,3.6,False,0.91,84.4,89.7,1.5
311,ST-020,Austin,2025-01-01 10:24:33,29.9,7.57,Tesla Model 3,Tesla Supercharger,App,-6.7,False,1.72,47.1,57.2,4.5
312,ST-006,Raleigh,2025-06-09 03:03:03,24.2,3.88,Tesla Model Y,Tesla Supercharger,RFID Card,28.3,False,0.94,45.8,51.0,5.0
313,ST-020,Austin,2024-12-01 10:49:55,25.2,4.69,Chevy Bolt,CHAdeMO,App,-2.4,True,1.09,5.8,12.1,4.0
314,ST-010,Seattle,2025-06-07 23:48:41,11.5,2.0,Chevy Bolt,CCS,Credit Card,33.2,True,0.59,63.4,66.1,4.5
315,ST-010,Seattle,2024-09-05 11:51:51,9.9,2.0,Hyundai Ioniq 5,J1772,App,,False,0.58,54.4,57.1,4.5
316,ST-017,Nashville,2024-05-19 00:56:10,71.5,9.65,Tesla Model 3,Tesla Supercharger,App,23.5,True,2.31,15.3,28.2,2.5
317,ST-018,Raleigh,2025-02-28 23:56:14,140.7,24.56,Ford Mustang Mach-E,CCS,App,13.9,False,6.2,36.8,69.5,4.0
318,ST-002,Austin,2025-03-03 23:13:52,35.3,6.78,Other,CHAdeMO,Credit Card,15.8,False,1.51,73.6,82.6,4.0
319,ST-013,Portland,2025-05-12 05:00:11,7.7,2.0,Chevy Bolt,CHAdeMO,App,26.1,False,0.59,59.1,61.8,3.0
320,ST-022,Seattle,2025-03-05 03:09:57,13.0,3.16,BMW iX,CCS,App,14.8,False,0.95,31.2,35.4,5.0
321,ST-014,Austin,2024-01-12 23:28:38,27.6,4.25,Chevy Bolt,CCS,RFID Card,-1.1,False,1.0,23.1,28.8,4.0
322,ST-017,Nashville,2024-09-16 17:38:14,11.2,2.0,Ford Mustang Mach-E,CCS,Credit Card,8.4,False,0.46,28.9,31.6,4.0
323,ST-018,Raleigh,2024-02-19 15:31:52,55.7,12.4,Nissan Leaf,CCS,Credit Card,6.6,False,2.86,69.9,86.4,4.5
324,ST-001,Portland,2024-03-22 01:08:40,30.9,5.81,Other,CCS,App,11.5,False,1.52,33.5,41.2,4.0
325,ST-023,Nashville,2025-02-12 20:37:09,15.2,3.4,Tesla Model Y,Tesla Supercharger,App,4.4,False,0.84,55.6,60.1,3.0
326,ST-015,Denver,2024-06-01 11:54:52,77.9,11.11,Rivian R1T,J1772,App,28.4,True,3.06,67.4,82.2,4.5
327,ST-016,Seattle,2025-06-09 11:55:30,135.3,22.12,Tesla Model Y,Tesla Supercharger,RFID Card,31.7,False,7.18,41.5,71.0,4.0
328,ST-016,Seattle,2024-06-13 18:57:14,7.9,2.0,Ford Mustang Mach-E,CHAdeMO,App,25.4,False,0.64,25.2,27.9,5.0
329,ST-006,Raleigh,2025-01-26 21:31:48,52.4,10.39,Tesla Model Y,Tesla Supercharger,Free/Promotional,-0.0,True,2.44,74.0,87.9,4.0
330,ST-016,Seattle,2024-07-26 11:24:28,17.8,4.14,Tesla Model 3,Tesla Supercharger,App,,False,1.24,83.7,89.2,
331,ST-015,Denver,2024-04-28 19:48:15,120.1,17.06,Other,CHAdeMO,App,25.5,True,4.49,78.3,100.0,4.0
332,ST-005,Nashville,2024-06-07 06:16:14,25.8,3.55,Nissan Leaf,CCS,Credit Card,23.2,False,0.81,43.9,48.6,5.0
333,ST-012,Raleigh,2025-04-14 20:54:29,19.8,3.39,Rivian R1T,CHAdeMO,App,20.6,False,0.78,27.9,32.4,5.0
334,ST-023,Nashville,2024-05-24 10:31:46,17.9,3.83,Rivian R1T,J1772,Credit Card,28.4,False,0.87,64.3,69.4,5.0
335,ST-007,Portland,2024-03-29 22:16:05,31.7,4.95,Other,CHAdeMO,Credit Card,18.5,False,1.28,82.9,89.5,2.0
336,ST-002,Austin,2024-10-16 22:34:26,10.7,2.0,Tesla Model Y,Tesla Supercharger,RFID Card,11.5,False,0.45,84.6,87.3,
337,ST-012,Raleigh,2024-04-05 03:44:45,73.2,13.65,Nissan Leaf,CCS,Credit Card,19.4,False,3.44,32.6,50.8,2.5
338,ST-012,Raleigh,2024-02-24 00:18:24,47.2,8.22,Chevy Bolt,CCS,App,11.4,True,1.87,25.4,36.4,
339,ST-007,Portland,2024-10-28 23:52:20,59.7,8.49,Tesla Model Y,Tesla Supercharger,App,6.5,False,2.2,30.7,42.0,4.5
340,ST-012,Raleigh,2025-03-15 11:23:52,6.8,2.0,BMW iX,CCS,Free/Promotional,10.8,True,0.47,14.3,17.0,4.0
341,ST-014,Austin,2024-11-24 01:24:45,59.0,12.39,Tesla Model Y,Tesla Supercharger,Credit Card,,True,2.88,43.4,59.9,3.0
342,ST-008,Austin,2024-03-21 18:24:07,41.3,8.41,Nissan Leaf,CCS,RFID Card,,False,1.96,68.8,80.0,
343,ST-007,Portland,2025-06-05 14:53:56,9.2,2.0,Other,CCS,Credit Card,23.2,False,0.59,68.6,71.3,5.0
344,ST-021,Denver,2024-08-20 12:45:31,34.8,6.61,Tesla Model Y,Tesla Supercharger,,27.2,False,1.73,12.4,21.2,
345,ST-017,Nashville,2024-05-29 15:29:52,112.0,24.18,Ford Mustang Mach-E,J1772,RFID Card,33.2,False,5.48,72.2,100.0,
346,ST-008,Austin,2025-03-13 04:19:38,101.9,18.68,BMW iX,J1772,Credit Card,8.9,False,3.98,68.3,93.2,4.5
347,ST-015,Denver,2024-03-31 07:27:55,17.3,3.09,Tesla Model Y,Tesla Supercharger,App,,True,0.85,59.4,63.5,4.5
348,ST-008,Austin,2025-06-12 15:14:35,88.2,15.66,Tesla Model Y,J1772,RFID Card,28.6,False,3.63,7.7,28.6,4.5
349,ST-013,Portland,2025-01-08 18:30:05,49.5,10.16,Tesla Model Y,Tesla Supercharger,App,-5.4,False,2.74,64.5,78.0,4.5
350,ST-009,Denver,2024-09-17 17:14:13,126.9,24.66,Chevy Bolt,J1772,RFID Card,,False,5.78,56.4,89.3,
351,ST-021,Denver,2024-02-21 10:05:59,28.8,4.83,BMW iX,CHAdeMO,App,9.7,False,1.14,75.3,81.7,4.5
352,ST-016,Seattle,2024-05-12 02:00:33,20.6,3.75,Tesla Model Y,Tesla Supercharger,Free/Promotional,26.9,True,1.05,14.6,19.6,3.5
353,ST-016,Seattle,2025-04-11 20:58:06,94.6,14.56,Hyundai Ioniq 5,CCS,App,20.3,False,4.42,52.2,71.6,1.0
354,ST-022,Seattle,2025-03-15 04:20:43,75.4,18.07,Tesla Model 3,Tesla Supercharger,Credit Card,,True,5.77,81.8,100.0,4.0
355,ST-004,Seattle,2024-02-05 11:11:27,43.9,9.64,BMW iX,CCS,Free/Promotional,10.7,False,3.08,20.7,33.6,
356,ST-022,Seattle,2024-06-11 14:04:22,19.1,3.06,Tesla Model Y,J1772,App,36.4,False,0.86,61.7,65.8,
357,ST-002,Austin,2024-10-13 16:45:25,20.6,3.04,Tesla Model 3,Tesla Supercharger,App,,True,0.7,32.0,36.1,4.0
358,ST-021,Denver,2025-04-22 03:26:05,35.9,8.17,Chevy Bolt,CCS,RFID Card,26.3,False,2.26,64.3,75.2,4.0
359,ST-011,Nashville,2025-01-17 08:16:26,169.9,43.68,Chevy Bolt,J1772,RFID Card,0.8,False,11.41,51.8,100.0,3.0
360,ST-024,Raleigh,2024-09-26 19:13:55,27.2,5.71,Nissan Leaf,CHAdeMO,,12.4,False,1.44,57.0,64.6,4.0
361,ST-020,Austin,2024-05-13 00:52:02,35.0,6.84,Chevy Bolt,J1772,App,25.8,False,1.4,62.3,71.4,
362,ST-012,Raleigh,2024-03-26 18:17:00,40.2,7.77,Other,CHAdeMO,Free/Promotional,8.4,False,1.88,59.7,70.1,4.5
363,ST-024,Raleigh,2024-08-05 01:07:02,23.7,3.41,Ford Mustang Mach-E,J1772,Free/Promotional,27.8,False,0.85,13.4,17.9,3.5
364,ST-025,Portland,2024-02-26 05:56:50,37.2,8.95,Other,CCS,App,,False,2.38,37.5,49.4,3.0
365,ST-008,Austin,2024-06-21 15:40:12,320.5,54.06,Other,CCS,RFID Card,,False,12.75,27.5,99.6,4.0
366,ST-015,Denver,2024-05-09 18:16:30,162.2,34.56,Tesla Model Y,Tesla Supercharger,App,24.6,False,8.17,68.8,100.0,1.5
367,ST-022,Seattle,2025-05-19 10:27:05,37.9,7.62,Other,CCS,Credit Card,27.3,False,2.23,64.2,74.4,4.5
368,ST-009,Denver,2024-03-25 01:32:19,13.4,3.15,Chevy Bolt,J1772,Credit Card,17.7,False,0.75,72.2,76.4,1.5
369,ST-003,Denver,2024-12-24 17:40:34,27.6,5.25,Other,J1772,App,-5.0,False,1.48,21.1,28.1,4.5
370,ST-019,Portland,2024-03-14 05:08:01,81.3,16.14,Ford Mustang Mach-E,J1772,App,14.0,False,4.39,79.4,100.0,5.0
371,ST-006,Raleigh,2024-09-09 16:31:22,17.3,3.36,Tesla Model 3,Tesla Supercharger,Credit Card,19.0,False,0.82,29.1,33.6,3.0
372,ST-018,Raleigh,2025-01-29 12:45:34,146.9,37.0,Rivian R1T,CCS,RFID Card,7.8,False,9.19,6.4,55.7,4.0
373,ST-014,Austin,2024-01-20 04:51:54,18.8,3.08,Rivian R1T,CCS,RFID Card,-4.7,True,0.73,71.4,75.5,4.5
374,ST-014,Austin,2024-09-10 13:04:36,50.2,7.96,Tesla Model 3,Tesla Supercharger,RFID Card,23.1,False,1.88,10.2,20.8,
375,ST-005,Nashville,2025-02-26 00:34:17,89.9,21.57,Hyundai Ioniq 5,J1772,App,13.1,False,4.98,37.2,66.0,5.0
376,ST-017,Nashville,2024-11-17 14:32:05,32.5,7.41,Tesla Model Y,Tesla Supercharger,RFID Card,4.4,True,1.68,23.6,33.5,3.0
377,ST-001,Portland,2024-05-11 18:56:22,58.0,7.86,Ford Mustang Mach-E,CHAdeMO,App,25.9,True,2.07,70.6,81.1,4.5
378,ST-024,Raleigh,2025-04-25 11:27:48,17.3,2.89,BMW iX,J1772,App,24.8,False,0.78,23.7,27.6,3.5
